name,satisfaction_level,last_evaluation,number_projects,average_monthly_hours,time_spent_company,work_accident,left,promotion_last_5_years,department,salary,salary_level
MOLINA,0.82,1,4,229,6,0,1,0,hr,medium,2
WEBSTER,0.11,0.9,6,264,4,0,1,0,technical,medium,2
FISCHER,0.42,0.53,3,199,4,0,1,0,technical,medium,2
CAMPOS,0.82,0.85,4,223,5,0,1,0,technical,medium,2
AVILA,0.09,0.96,6,268,4,0,1,0,technical,medium,2
SHERMAN,0.1,0.94,6,287,4,0,1,0,technical,medium,2
TODD,0.86,1,5,257,5,0,1,0,technical,medium,2
CHANG,0.4,0.46,2,143,3,0,1,0,technical,high,3
BLAKE,0.45,0.46,2,130,3,0,1,0,technical,low,1
MALONE,0.42,0.51,2,136,3,0,1,0,technical,medium,2
WOLF,0.74,0.92,4,261,5,0,1,0,technical,medium,2
HODGES,0.55,0.6,3,180,4,0,1,0,technical,medium,2
JUAREZ,0.37,0.45,2,126,3,0,1,0,support,medium,2
GILL,0.41,0.52,2,127,3,1,1,0,support,low,1
FARMER,0.89,0.65,5,195,6,0,1,0,support,low,1
HINES,0.41,0.57,2,160,3,0,1,0,support,low,1
GALLAGHER,0.44,0.51,2,150,3,0,1,0,support,low,1
DURAN,0.87,0.84,4,264,6,0,1,0,support,low,1
HUBBARD,0.1,0.84,6,309,4,0,1,0,support,low,1
CANNON,0.41,0.47,2,135,3,0,1,0,support,low,1
MIRANDA,0.11,0.85,6,261,4,0,1,0,support,low,1
WANG,0.43,0.53,2,160,3,0,1,0,support,low,1
SAUNDERS,0.77,0.9,4,237,5,0,1,0,support,low,1
TATE,0.41,0.52,2,136,3,0,1,0,technical,low,1
MACK,0.41,0.48,2,139,3,0,1,0,technical,low,1
HAMMOND,0.36,0.78,2,151,4,0,1,0,technical,low,1
CARRILLO,0.77,1,5,229,5,0,1,0,management,low,1
TOWNSEND,0.81,0.98,5,245,5,0,1,0,IT,low,1
WISE,0.39,0.54,2,127,3,0,1,0,IT,low,1
INGRAM,0.09,0.94,6,283,5,0,1,0,IT,low,1
BARTON,0.44,0.46,2,143,3,0,1,0,IT,low,1
MEJIA,0.1,0.84,5,298,4,0,1,0,IT,low,1
AYALA,0.36,0.48,2,159,3,0,1,0,product_mng,low,1
SCHROEDER,0.81,0.92,5,239,5,0,1,0,product_mng,low,1
HAMPTON,0.81,0.9,4,226,5,0,1,0,product_mng,medium,2
ROWE,0.85,0.98,5,248,5,0,1,0,product_mng,medium,2
PARSONS,0.1,0.87,6,286,4,0,1,0,IT,medium,2
FRANK,0.37,0.54,2,145,3,0,1,0,RandD,medium,2
WATERS,0.09,0.97,7,254,4,1,1,0,RandD,medium,2
STRICKLAND,0.44,0.53,2,127,3,0,1,0,RandD,medium,2
OSBORNE,0.86,0.93,5,223,5,0,1,0,RandD,medium,2
MAXWELL,0.77,1,4,255,5,0,1,0,RandD,medium,2
CHAN,0.41,0.48,2,136,3,0,1,0,marketing,medium,2
DELEON,0.4,0.48,2,137,3,0,1,0,sales,medium,2
NORMAN,0.43,0.49,2,135,3,0,1,0,accounting,medium,2
HARRINGTON,0.43,0.5,2,137,3,0,1,0,support,medium,2
CASEY,0.8,0.53,3,255,5,0,1,0,technical,high,3
PATTON,0.8,0.85,4,273,5,0,1,0,management,low,1
LOGAN,0.82,0.98,5,234,5,0,1,0,marketing,medium,2
BOWERS,0.37,0.54,2,152,3,0,1,0,marketing,medium,2
MUELLER,0.37,0.48,2,134,3,0,1,0,marketing,medium,2
GLOVER,0.09,0.95,6,292,4,0,1,0,sales,medium,2
FLOYD,0.9,0.92,5,245,5,0,1,0,sales,low,1
HARTMAN,0.41,0.52,2,159,3,0,1,0,sales,low,1
BUCHANAN,0.1,0.85,6,260,4,0,1,0,sales,low,1
COBB,0.44,0.53,2,149,3,0,1,0,sales,low,1
FRENCH,0.89,0.85,5,266,5,0,1,0,sales,low,1
KRAMER,0.42,0.56,2,149,3,0,1,0,sales,low,1
MCCORMICK,0.87,1,5,242,5,0,1,0,sales,low,1
CLARKE,0.45,0.57,2,134,3,0,1,0,sales,low,1
TYLER,0.11,0.87,5,271,4,0,1,0,sales,low,1
GIBBS,0.09,0.79,6,275,4,0,1,0,sales,low,1
MOODY,0.76,0.83,5,227,5,0,1,0,sales,low,1
CONNER,0.11,0.96,7,277,5,0,1,0,sales,low,1
SPARKS,0.37,0.49,2,151,3,0,1,0,sales,low,1
MCGUIRE,0.1,0.79,6,274,4,0,1,0,sales,low,1
LEON,0.77,0.87,4,242,6,0,1,0,sales,low,1
BAUER,0.42,0.54,2,143,3,1,1,0,sales,low,1
NORTON,0.38,0.52,2,145,3,0,1,0,sales,low,1
POPE,0.32,0.95,5,172,2,0,1,0,sales,low,1
FLYNN,0.38,0.49,2,135,3,0,1,0,accounting,low,1
HOGAN,0.19,1,4,192,4,0,1,0,accounting,low,1
ROBLES,0.1,0.83,7,276,4,0,1,0,accounting,low,1
SALINAS,0.76,0.88,4,206,4,0,1,0,hr,medium,2
YATES,0.53,0.56,4,281,6,0,1,0,hr,medium,2
LINDSEY,0.39,0.51,2,151,3,0,1,0,hr,medium,2
LLOYD,0.11,0.83,6,244,4,0,1,0,hr,medium,2
MARSH,0.1,0.94,6,309,4,0,1,0,technical,medium,2
MCBRIDE,0.84,1,5,218,5,0,1,0,technical,medium,2
OWEN,0.82,0.99,4,263,6,0,1,0,technical,medium,2
SOLIS,0.1,0.82,6,244,4,0,1,0,technical,medium,2
PHAM,0.59,0.49,7,263,4,0,1,0,technical,medium,2
LANG,0.44,0.48,2,143,3,0,1,0,technical,medium,2
PRATT,0.89,0.95,2,181,5,0,1,0,technical,medium,2
LARA,0.91,0.84,5,265,5,0,1,0,technical,medium,2
BROCK,0.66,0.57,5,161,5,0,1,0,technical,high,3
BALLARD,0.11,0.87,7,282,5,0,1,0,technical,low,1
TRUJILLO,0.43,0.51,2,155,3,0,1,0,technical,medium,2
SHAFFER,0.78,0.83,4,217,6,0,1,0,support,medium,2
DRAKE,0.11,0.97,6,289,5,0,1,0,support,medium,2
ROMAN,0.83,0.98,4,259,5,0,1,0,support,medium,2
AGUIRRE,0.39,0.54,2,158,3,0,1,0,support,low,1
MORTON,0.38,0.55,2,158,3,0,1,0,support,low,1
STOKES,0.37,0.57,2,155,3,0,1,0,support,low,1
LAMB,0.44,0.48,2,146,3,0,1,0,support,low,1
PACHECO,0.53,0.85,2,164,5,0,1,0,support,low,1
PATRICK,0.09,0.96,6,259,4,0,1,0,support,low,1
COCHRAN,0.11,0.89,6,293,4,0,1,0,support,low,1
SHEPHERD,0.83,0.96,5,275,5,0,1,0,support,low,1
CAIN,0.88,1,5,219,6,1,1,0,technical,low,1
BURNETT,0.1,0.89,6,247,4,0,1,0,technical,low,1
HESS,0.09,0.86,7,309,4,0,1,0,technical,low,1
LI,0.44,0.54,2,151,3,0,1,0,management,low,1
CERVANTES,0.39,0.51,2,129,3,0,1,0,IT,low,1
OLSEN,0.87,0.94,4,274,5,0,1,0,IT,low,1
BRIGGS,0.74,0.99,4,233,5,0,1,0,IT,low,1
OCHOA,0.1,0.95,7,289,4,0,1,0,IT,low,1
CABRERA,0.74,0.82,4,239,6,0,1,0,IT,low,1
VELASQUEZ,0.75,0.99,5,221,5,0,1,0,product_mng,low,1
MONTOYA,0.41,0.56,2,150,3,0,1,0,product_mng,low,1
ROTH,0.41,0.45,2,144,3,1,1,0,product_mng,low,1
MEYERS,0.09,0.9,7,289,4,0,1,0,product_mng,low,1
CARDENAS,0.09,0.8,6,301,5,0,1,0,IT,medium,2
FUENTES,0.39,0.57,2,145,3,0,1,0,accounting,medium,2
WEISS,0.4,0.56,2,137,3,0,1,0,accounting,medium,2
WILKINS,0.37,0.54,2,131,3,1,1,0,hr,medium,2
HOOVER,0.1,0.84,6,246,4,0,1,0,hr,medium,2
NICHOLSON,0.43,0.51,2,136,3,0,1,0,hr,medium,2
UNDERWOOD,0.75,0.85,5,240,6,1,1,0,marketing,medium,2
SHORT,0.37,0.56,2,156,3,0,1,0,sales,medium,2
CARSON,0.11,0.85,6,305,4,0,1,0,accounting,medium,2
MORROW,0.45,0.45,2,154,3,1,1,0,support,medium,2
COLON,0.87,1,5,261,5,1,1,0,technical,medium,2
HOLLOWAY,0.11,0.94,7,244,4,0,1,0,management,medium,2
SUMMERS,0.45,0.54,2,129,3,0,1,0,marketing,high,3
BRYAN,0.81,0.87,4,254,5,0,1,0,marketing,low,1
PETERSEN,0.77,0.91,5,236,5,0,1,0,marketing,medium,2
MCKENZIE,0.89,0.92,5,237,5,0,1,0,sales,medium,2
SERRANO,0.43,0.49,2,135,3,0,1,0,sales,medium,2
WILCOX,0.78,1,5,236,5,0,1,0,sales,medium,2
CAREY,0.37,0.47,2,149,3,0,1,0,sales,low,1
CLAYTON,0.37,0.5,2,141,3,0,1,0,sales,low,1
POOLE,0.85,0.82,4,270,5,0,1,0,sales,low,1
CALDERON,0.41,0.47,2,138,3,0,1,0,sales,low,1
GALLEGOS,0.11,0.96,6,298,4,0,1,0,sales,low,1
GREER,0.75,0.99,5,254,5,0,1,0,sales,low,1
RIVAS,0.82,0.85,5,248,5,0,1,0,sales,low,1
GUERRA,0.79,1,5,257,6,0,1,0,sales,low,1
DECKER,0.43,0.53,2,150,3,0,1,0,sales,low,1
COLLIER,0.1,0.9,7,281,4,0,1,0,sales,low,1
WALL,0.46,0.48,2,141,3,1,1,0,sales,low,1
WHITAKER,0.43,0.57,2,157,3,0,1,0,sales,low,1
BASS,0.43,0.55,2,136,3,0,1,0,sales,low,1
FLOWERS,0.11,0.8,7,296,4,0,1,0,sales,low,1
DAVENPORT,0.09,0.86,6,279,4,0,1,0,sales,low,1
CONLEY,0.37,0.53,2,131,3,0,1,0,sales,low,1
HOUSTON,0.4,0.57,2,160,3,0,1,0,accounting,low,1
HUFF,0.1,0.77,7,291,4,0,1,0,accounting,low,1
COPELAND,0.41,0.53,2,157,3,0,1,0,accounting,low,1
HOOD,0.79,0.58,3,294,4,0,1,0,hr,low,1
MONROE,0.11,0.79,7,310,4,0,1,0,hr,low,1
MASSEY,0.1,0.97,6,282,4,0,1,0,hr,medium,2
ROBERSON,0.44,0.51,2,134,3,0,1,0,hr,medium,2
COMBS,0.25,0.46,4,214,4,0,1,0,technical,medium,2
FRANCO,0.44,0.52,2,137,3,0,1,0,technical,medium,2
LARSEN,0.73,1,4,252,5,0,1,0,technical,medium,2
PITTMAN,0.75,0.97,5,243,6,0,1,0,technical,medium,2
RANDALL,0.36,0.47,2,148,3,0,1,0,technical,medium,2
SKINNER,0.37,0.49,2,151,3,0,1,0,technical,medium,2
WILKINSON,0.39,0.49,2,129,3,0,1,0,technical,medium,2
KIRBY,0.48,0.78,2,198,2,0,1,0,technical,medium,2
CAMERON,0.57,0.72,4,275,6,0,1,0,technical,medium,2
BRIDGES,0.9,0.96,5,243,5,0,1,0,technical,medium,2
ANTHONY,0.39,0.55,2,159,3,0,1,0,technical,high,3
RICHARD,0.44,0.51,2,145,3,0,1,0,support,low,1
KIRK,0.81,0.88,5,242,5,0,1,0,support,medium,2
BRUCE,0.74,0.87,5,242,5,0,1,0,support,medium,2
SINGLETON,0.44,0.56,2,145,3,0,1,0,support,medium,2
MATHIS,0.41,0.56,2,154,3,0,1,1,support,medium,2
BRADFORD,0.4,0.51,2,139,3,0,1,0,support,low,1
BOONE,0.46,0.57,2,152,3,0,1,0,support,low,1
ABBOTT,0.8,0.83,2,211,3,0,1,0,support,low,1
CHARLES,0.87,0.9,5,258,5,0,1,0,support,low,1
ALLISON,0.39,0.54,2,155,3,0,1,0,support,low,1
SWEENEY,0.38,0.55,2,148,3,0,1,0,support,low,1
ATKINSON,0.66,0.67,2,255,3,0,1,0,technical,low,1
HORN,0.1,0.8,6,264,4,0,1,0,technical,low,1
JEFFERSON,0.37,0.54,2,132,3,0,1,0,technical,low,1
ROSALES,0.1,0.77,6,255,4,0,1,0,management,low,1
YORK,0.09,0.87,5,263,4,0,1,0,IT,low,1
CHRISTIAN,0.86,0.84,5,222,5,0,1,0,IT,low,1
PHELPS,0.11,0.9,6,263,4,0,1,0,IT,low,1
FARRELL,0.37,0.46,2,157,3,0,1,0,IT,low,1
CASTANEDA,0.11,0.92,7,307,4,0,1,0,IT,low,1
NASH,0.77,0.98,5,259,6,0,1,0,product_mng,low,1
DICKERSON,0.84,0.94,5,222,6,0,1,0,product_mng,low,1
BOND,0.1,0.84,7,250,4,0,1,0,product_mng,low,1
WYATT,0.83,0.9,5,245,5,0,1,0,product_mng,low,1
FOLEY,0.11,0.79,6,292,4,0,1,0,IT,low,1
CHASE,0.86,0.92,5,252,5,0,1,0,RandD,low,1
GATES,0.38,0.56,2,161,3,0,1,0,RandD,medium,2
VINCENT,0.11,0.88,5,250,4,0,1,0,RandD,medium,2
MATHEWS,0.45,0.49,2,134,3,0,1,0,RandD,medium,2
HODGE,0.1,0.85,7,279,4,0,1,0,RandD,medium,2
GARRISON,0.09,0.95,7,256,4,0,1,0,marketing,medium,2
TREVINO,0.39,0.53,2,127,3,0,1,0,sales,medium,2
VILLARREAL,0.37,0.47,2,138,3,1,1,0,accounting,medium,2
HEATH,0.81,0.97,5,243,5,0,1,0,support,medium,2
DALTON,0.09,0.9,7,296,4,0,1,0,technical,medium,2
VALENCIA,0.1,0.88,7,267,4,0,1,0,management,medium,2
CALLAHAN,0.39,0.49,2,144,3,0,1,0,marketing,medium,2
HENSLEY,0.83,0.95,4,251,5,0,1,0,marketing,medium,2
ATKINS,0.45,0.57,2,148,3,0,1,0,marketing,high,3
HUFFMAN,0.43,0.51,2,141,3,0,1,0,sales,low,1
ROY,0.8,0.75,3,268,2,0,1,0,sales,medium,2
BOYER,0.1,0.86,6,247,4,0,1,0,sales,medium,2
SHIELDS,0.1,0.55,2,247,4,0,1,0,sales,medium,2
LIN,0.36,0.52,2,146,3,0,1,0,sales,medium,2
HANCOCK,0.38,0.5,2,140,3,0,1,0,sales,low,1
GRIMES,0.78,0.98,5,263,6,0,1,0,sales,low,1
GLENN,0.44,0.49,2,145,3,0,1,0,sales,low,1
CLINE,0.41,0.46,2,156,3,1,1,0,sales,low,1
DELACRUZ,0.72,0.85,5,244,6,0,1,0,sales,low,1
CAMACHO,0.46,0.54,2,144,3,0,1,0,sales,low,1
DILLON,0.1,0.9,7,286,4,0,1,0,sales,low,1
PARRISH,0.34,0.67,4,141,2,0,1,0,sales,low,1
ONEILL,0.11,0.89,6,260,5,0,1,0,sales,low,1
MELTON,0.38,0.56,2,154,3,0,1,0,sales,low,1
BOOTH,0.82,0.92,5,225,5,0,1,0,sales,low,1
KANE,0.39,0.57,2,127,3,0,1,0,sales,low,1
BERG,0.44,0.53,2,140,3,0,1,0,sales,low,1
HARRELL,0.43,0.52,2,147,3,0,1,0,sales,low,1
PITTS,0.84,0.83,4,227,5,0,1,0,accounting,low,1
SAVAGE,0.43,0.48,2,153,3,0,1,0,accounting,low,1
WIGGINS,0.37,0.52,2,128,3,0,1,0,accounting,low,1
BRENNAN,0.74,0.97,4,228,5,0,1,0,hr,low,1
SALAS,0.73,0.97,5,235,5,0,1,0,hr,low,1
MARKS,0.37,0.47,2,148,3,0,1,0,hr,low,1
RUSSO,0.58,0.62,4,238,3,0,1,0,hr,low,1
SAWYER,0.4,0.54,2,141,3,0,1,0,technical,medium,2
BAXTER,0.51,0.83,5,249,4,0,1,0,technical,medium,2
GOLDEN,0.46,0.5,2,151,3,0,1,0,technical,medium,2
HUTCHINSON,0.45,0.54,2,129,3,0,1,0,technical,medium,2
LIU,0.46,0.5,2,156,3,0,1,0,technical,medium,2
WALTER,0.39,0.45,2,134,3,0,1,0,technical,medium,2
MCDOWELL,0.09,0.88,6,269,4,0,1,0,technical,medium,2
WILEY,0.09,0.77,6,290,4,0,1,0,technical,medium,2
RICH,0.37,0.51,2,132,3,0,1,0,technical,medium,2
HUMPHREY,0.1,0.89,7,308,4,0,1,0,technical,medium,2
JOHNS,0.77,1,4,232,5,0,1,0,technical,medium,2
KOCH,0.79,0.86,5,235,5,0,1,0,support,medium,2
SUAREZ,0.43,0.55,2,130,3,0,1,0,support,high,3
HOBBS,0.38,0.53,2,146,3,0,1,0,support,low,1
BEARD,0.77,0.91,5,221,6,0,1,0,support,medium,2
GILMORE,0.44,0.5,2,130,3,0,1,0,support,medium,2
IBARRA,0.39,0.46,2,136,3,0,1,0,support,medium,2
KEITH,0.78,0.89,5,274,6,0,1,0,support,medium,2
MACIAS,0.1,0.79,6,256,5,0,1,0,support,low,1
KHAN,0.1,0.77,5,276,4,0,1,0,support,low,1
ANDRADE,0.75,0.85,5,267,5,0,1,0,support,low,1
WARE,0.46,0.62,6,213,3,0,1,0,support,low,1
STEPHENSON,0.91,0.97,4,274,6,0,1,0,technical,low,1
HENSON,0.1,0.92,6,258,4,0,1,0,technical,low,1
WILKERSON,0.72,0.6,3,153,5,0,1,0,technical,low,1
DYER,0.11,0.95,6,245,4,0,1,0,management,low,1
MCCLURE,0.11,0.94,6,264,4,0,1,0,IT,low,1
BLACKWELL,0.46,0.57,2,154,3,0,1,0,IT,low,1
MERCADO,0.37,0.46,2,149,3,0,1,0,IT,low,1
TANNER,0.46,0.5,2,157,3,0,1,0,IT,low,1
EATON,0.43,0.57,2,127,3,0,1,0,IT,low,1
CLAY,0.11,0.82,6,270,4,0,1,0,product_mng,low,1
BARRON,0.73,0.89,5,236,6,0,1,0,product_mng,low,1
BEASLEY,0.43,0.47,2,158,3,0,1,0,product_mng,low,1
ONEAL,0.86,1,5,229,5,0,1,0,product_mng,low,1
SMALL,0.1,0.83,6,269,4,0,1,0,IT,low,1
PRESTON,0.4,0.49,2,128,3,0,1,0,sales,low,1
WU,0.11,0.87,7,278,4,0,1,0,sales,low,1
ZAMORA,0.86,0.98,3,158,5,0,1,0,sales,low,1
MACDONALD,0.42,1,3,202,3,0,1,0,sales,medium,2
VANCE,0.79,0.84,4,240,5,0,1,0,sales,medium,2
SNOW,0.1,0.96,7,255,4,0,1,0,marketing,medium,2
MCCLAIN,0.09,0.92,7,254,4,0,1,0,sales,medium,2
STAFFORD,0.09,0.82,6,257,4,0,1,0,accounting,medium,2
OROZCO,0.87,1,4,228,5,0,1,0,support,medium,2
BARRY,0.36,0.49,2,145,3,0,1,0,technical,medium,2
ENGLISH,0.42,0.75,3,218,4,0,1,0,management,medium,2
SHANNON,0.84,0.86,5,268,5,0,1,0,marketing,medium,2
KLINE,0.1,0.83,6,278,4,0,1,0,marketing,medium,2
JACOBSON,0.78,0.71,3,249,5,0,1,0,marketing,medium,2
WOODARD,0.35,0.99,3,236,4,0,1,0,sales,medium,2
HUANG,0.1,0.81,7,291,4,0,1,0,sales,high,3
KEMP,0.11,0.8,6,306,4,0,1,0,sales,low,1
MOSLEY,0.43,0.48,2,135,3,0,1,0,sales,medium,2
PRINCE,0.38,0.45,2,156,3,0,1,0,sales,medium,2
MERRITT,0.46,0.54,2,143,3,0,1,0,sales,medium,2
HURST,0.89,0.82,4,243,5,0,1,0,sales,medium,2
VILLANUEVA,0.45,0.5,2,147,3,0,1,0,sales,low,1
ROACH,0.44,0.53,2,159,3,0,1,0,sales,low,1
NOLAN,0.74,0.54,5,216,3,0,1,0,sales,low,1
LAM,0.45,0.54,2,152,3,0,1,0,sales,low,1
YODER,0.79,0.93,4,226,5,0,1,0,sales,low,1
MCCULLOUGH,0.79,0.91,5,271,5,0,1,0,sales,low,1
LESTER,0.11,0.87,6,255,4,0,1,0,sales,low,1
SANTANA,0.42,0.48,2,140,3,0,1,0,sales,low,1
VALENZUELA,0.64,0.9,6,252,2,0,1,0,sales,low,1
WINTERS,0.4,0.55,2,159,3,0,1,0,sales,low,1
BARRERA,0.84,0.98,5,270,5,0,1,0,sales,low,1
ORR,0.73,0.92,5,232,5,0,1,0,sales,low,1
LEACH,0.4,0.51,2,144,3,0,1,0,accounting,low,1
BERGER,0.36,0.45,2,127,3,0,1,0,accounting,low,1
MCKEE,0.43,0.47,2,131,3,0,1,0,accounting,low,1
STRONG,0.11,0.78,6,243,4,0,1,0,hr,low,1
CONWAY,0.91,1,5,244,6,0,1,0,hr,low,1
STEIN,0.8,1,5,260,5,0,1,0,hr,low,1
WHITEHEAD,0.42,0.49,2,139,3,0,1,0,hr,low,1
BULLOCK,0.31,0.87,4,184,3,0,1,0,technical,low,1
ESCOBAR,0.44,0.47,2,130,3,0,1,0,technical,low,1
KNOX,0.38,0.54,2,135,3,0,1,0,technical,medium,2
MEADOWS,0.45,0.56,2,146,3,0,1,0,technical,medium,2
SOLOMON,0.43,0.46,2,149,3,0,1,0,technical,medium,2
VELEZ,0.45,0.46,2,153,3,1,1,0,technical,medium,2
ODONNELL,0.43,0.57,2,160,3,0,1,0,technical,medium,2
KERR,0.43,0.49,2,160,3,0,1,0,technical,medium,2
STOUT,0.09,0.83,6,282,4,0,1,0,technical,medium,2
BLANKENSHIP,0.43,0.47,2,128,3,0,1,0,technical,medium,2
BROWNING,0.79,0.94,4,232,5,0,1,0,technical,medium,2
KENT,0.85,0.58,3,226,2,0,1,0,support,medium,2
LOZANO,0.38,0.45,2,129,3,0,1,0,support,medium,2
BARTLETT,0.11,0.92,7,255,4,0,1,0,support,medium,2
PRUITT,0.83,0.99,5,258,5,0,1,0,support,high,3
BUCK,0.81,0.91,4,229,5,0,1,0,support,low,1
BARR,0.42,0.56,2,143,3,0,1,0,support,medium,2
GAINES,0.11,0.87,6,257,4,0,1,0,support,medium,2
DURHAM,0.11,0.85,7,275,4,0,1,0,support,medium,2
GENTRY,0.1,0.89,7,291,4,0,1,0,support,medium,2
MCINTYRE,0.5,0.54,5,153,4,0,1,0,support,low,1
SLOAN,0.44,0.49,2,154,3,0,1,0,support,low,1
ROCHA,0.11,0.9,6,301,4,0,1,0,technical,low,1
MELENDEZ,0.39,0.52,2,134,3,0,1,0,technical,low,1
HERMAN,0.11,0.78,6,245,4,0,1,0,technical,low,1
SEXTON,0.36,0.5,2,132,3,0,1,0,management,low,1
MOON,0.43,0.51,2,130,3,0,1,0,IT,low,1
HENDRICKS,0.4,0.5,2,127,3,0,1,0,IT,low,1
RANGEL,0.86,0.84,4,246,6,0,1,0,IT,low,1
STARK,0.38,0.49,2,145,3,0,1,0,IT,low,1
LOWERY,0.46,0.45,2,138,3,0,1,1,IT,low,1
HARDIN,0.37,0.57,2,129,3,0,1,0,product_mng,low,1
HULL,0.43,0.52,2,150,3,0,1,0,product_mng,low,1
SELLERS,0.66,0.93,5,253,5,0,1,0,product_mng,low,1
ELLISON,0.37,0.48,2,160,3,0,1,0,product_mng,low,1
CALHOUN,0.77,0.92,5,235,5,0,1,0,IT,low,1
GILLESPIE,0.38,0.55,2,151,3,0,1,0,sales,low,1
MORA,0.39,0.54,2,127,3,0,1,0,sales,low,1
KNAPP,0.41,0.55,2,151,3,0,1,0,sales,low,1
MCCALL,0.1,0.9,7,290,4,0,1,0,sales,low,1
MORSE,0.09,0.93,6,249,4,0,1,0,sales,low,1
DORSEY,0.41,0.47,2,131,3,0,1,0,marketing,medium,2
WEEKS,0.39,0.46,2,159,3,0,1,0,sales,medium,2
NIELSEN,0.83,0.99,4,223,5,0,1,0,accounting,medium,2
LIVINGSTON,0.09,0.87,3,214,2,0,1,0,support,medium,2
LEBLANC,0.75,0.81,5,227,5,0,1,0,technical,medium,2
MCLEAN,0.44,0.54,2,127,3,0,1,0,management,medium,2
BRADSHAW,0.1,0.84,6,293,5,0,1,0,marketing,medium,2
GLASS,0.42,0.46,2,141,3,0,1,0,marketing,medium,2
MIDDLETON,0.1,0.83,6,300,4,0,1,0,marketing,medium,2
BUCKLEY,0.1,0.86,6,309,4,0,1,0,sales,medium,2
SCHAEFER,0.31,0.77,4,149,3,0,1,0,sales,medium,2
FROST,0.42,0.54,2,159,3,0,1,0,sales,medium,2
HOWE,0.38,0.5,2,152,3,0,1,0,sales,high,3
HOUSE,0.39,0.57,2,158,3,0,1,0,sales,low,1
MCINTOSH,0.1,0.97,6,254,5,0,1,0,sales,medium,2
HO,0.11,0.93,6,294,4,0,1,0,sales,medium,2
PENNINGTON,0.1,0.92,7,269,4,0,1,0,sales,medium,2
REILLY,0.11,0.9,7,247,4,0,1,0,sales,medium,2
HEBERT,0.44,0.65,3,271,4,0,1,0,sales,low,1
MCFARLAND,0.91,0.96,4,232,5,0,1,0,sales,low,1
HICKMAN,0.72,1,4,245,5,0,1,0,sales,low,1
NOBLE,0.36,0.46,2,132,3,0,1,0,sales,low,1
SPEARS,0.44,0.57,2,131,3,0,1,0,sales,low,1
CONRAD,0.85,0.99,5,248,5,0,1,0,sales,low,1
ARIAS,0.78,0.93,5,225,5,0,1,0,sales,low,1
GALVAN,0.39,0.46,2,156,3,0,1,0,sales,low,1
VELAZQUEZ,0.78,0.81,3,222,2,0,1,0,sales,low,1
HUYNH,0.1,0.92,6,243,4,1,1,0,sales,low,1
FREDERICK,0.23,0.99,4,204,4,1,1,0,accounting,low,1
RANDOLPH,0.11,0.87,6,301,4,0,1,0,accounting,low,1
CANTU,0.9,0.83,5,259,5,0,1,0,accounting,low,1
FITZPATRICK,0.91,0.89,4,247,5,0,1,0,hr,low,1
MAHONEY,0.11,0.79,7,295,4,0,1,0,hr,low,1
PECK,0.43,0.54,2,150,3,0,1,0,hr,low,1
VILLA,0.45,0.49,2,151,3,0,1,0,hr,low,1
MICHAEL,0.11,0.91,5,291,4,0,1,0,technical,low,1
DONOVAN,0.11,0.93,6,253,4,1,1,0,technical,low,1
MCCONNELL,0.43,0.5,2,161,3,0,1,0,technical,low,1
WALLS,0.91,0.97,4,251,6,0,1,0,technical,low,1
BOYLE,0.43,0.55,2,153,3,0,1,0,technical,medium,2
MAYER,0.85,0.82,5,264,6,0,1,0,technical,medium,2
ZUNIGA,0.1,0.77,6,310,4,0,1,0,technical,medium,2
GILES,0.81,0.95,5,266,5,0,1,0,technical,medium,2
PINEDA,0.36,0.62,4,237,2,0,1,0,technical,medium,2
PACE,0.45,0.54,2,138,3,0,1,0,technical,medium,2
HURLEY,0.86,1,5,227,5,0,1,0,technical,medium,2
MAYS,0.71,1,4,300,5,0,1,0,support,medium,2
MCMILLAN,0.11,0.97,7,310,4,0,1,0,support,medium,2
CROSBY,0.84,0.93,5,236,5,0,1,0,support,medium,2
AYERS,0.09,0.97,7,288,4,0,1,0,support,medium,2
CASE,0.38,0.49,2,127,3,0,1,0,support,medium,2
BENTLEY,0.15,0.55,6,139,4,0,1,0,support,high,3
SHEPARD,0.1,0.92,7,253,4,1,1,0,support,low,1
EVERETT,0.8,0.97,4,218,5,1,1,0,support,medium,2
PUGH,0.84,0.97,5,251,5,0,1,0,support,medium,2
DAVID,0.11,0.87,6,264,4,0,1,0,support,medium,2
MCMAHON,0.89,0.79,3,149,2,0,1,0,support,medium,2
DUNLAP,0.45,0.51,2,138,3,0,1,0,technical,low,1
BENDER,0.11,0.93,7,284,4,0,1,0,technical,low,1
HAHN,0.74,0.93,5,244,5,0,1,0,technical,low,1
HARDING,0.41,0.5,2,128,3,0,1,0,management,low,1
ACEVEDO,0.44,0.53,2,154,3,0,1,0,IT,low,1
RAYMOND,0.37,0.56,2,138,3,0,1,0,IT,low,1
BLACKBURN,0.11,0.86,6,308,4,0,1,0,IT,low,1
DUFFY,0.1,0.93,6,269,4,0,1,0,IT,low,1
LANDRY,0.7,0.74,6,136,3,0,1,0,IT,low,1
DOUGHERTY,0.59,1,2,160,5,0,1,0,product_mng,low,1
BAUTISTA,0.38,0.53,2,138,3,0,1,0,product_mng,low,1
SHAH,0.72,0.95,4,220,5,0,1,0,product_mng,low,1
POTTS,0.73,1,5,274,5,0,1,0,product_mng,low,1
ARROYO,0.39,0.48,2,161,3,0,1,0,IT,low,1
